,load_factor
2023-12-31 23:00:00+00:00,0.0
2024-01-01 00:00:00+00:00,0.0
2024-01-01 01:00:00+00:00,0.0
2024-01-01 02:00:00+00:00,0.0
2024-01-01 03:00:00+00:00,0.0
2024-01-01 04:00:00+00:00,0.0
2024-01-01 05:00:00+00:00,0.0
2024-01-01 06:00:00+00:00,0.0
2024-01-01 07:00:00+00:00,0.0
2024-01-01 08:00:00+00:00,0.012444444444444444
2024-01-01 09:00:00+00:00,0.06644444444444444
2024-01-01 10:00:00+00:00,0.07277777777777777
2024-01-01 11:00:00+00:00,0.099
2024-01-01 12:00:00+00:00,0.09466666666666666
2024-01-01 13:00:00+00:00,0.033555555555555554
2024-01-01 14:00:00+00:00,0.06566666666666666
2024-01-01 15:00:00+00:00,0.0038888888888888888
2024-01-01 16:00:00+00:00,0.0
2024-01-01 17:00:00+00:00,0.0
2024-01-01 18:00:00+00:00,0.0
2024-01-01 19:00:00+00:00,0.0
2024-01-01 20:00:00+00:00,0.0
2024-01-01 21:00:00+00:00,0.0
2024-01-01 22:00:00+00:00,0.0
2024-01-01 23:00:00+00:00,0.0
2024-01-02 00:00:00+00:00,0.0
2024-01-02 01:00:00+00:00,0.0
2024-01-02 02:00:00+00:00,0.0
2024-01-02 03:00:00+00:00,0.0
2024-01-02 04:00:00+00:00,0.0
2024-01-02 05:00:00+00:00,0.0
2024-01-02 06:00:00+00:00,0.0
2024-01-02 07:00:00+00:00,0.0
2024-01-02 08:00:00+00:00,0.011111111111111112
2024-01-02 09:00:00+00:00,0.05444444444444444
2024-01-02 10:00:00+00:00,0.04122222222222222
2024-01-02 11:00:00+00:00,0.020777777777777777
2024-01-02 12:00:00+00:00,0.014555555555555556
2024-01-02 13:00:00+00:00,0.017
2024-01-02 14:00:00+00:00,0.0057777777777777775
2024-01-02 15:00:00+00:00,0.0
2024-01-02 16:00:00+00:00,0.0
2024-01-02 17:00:00+00:00,0.0
2024-01-02 18:00:00+00:00,0.0
2024-01-02 19:00:00+00:00,0.0
2024-01-02 20:00:00+00:00,0.0
2024-01-02 21:00:00+00:00,0.0
2024-01-02 22:00:00+00:00,0.0
2024-01-02 23:00:00+00:00,0.0
